Moment_Category,Data_Moment,Model_Moment,weights,Moment_Deviation,Moment_Deviation_Weighted
A2,209.0,283.3408880994671,0.0,5526.567643417492,0.0
A2,180.0,286.1307282415631,0.0,11263.731477084515,0.0
A2,160.0,241.6022024866785,0.0,6658.919450676877,0.0
A2,142.0,238.1002486678508,0.0,9235.257794022758,0.0
A2,125.0,214.98777975133214,0.0,8097.800504574263,0.0
A2,121.0,227.75744227353462,0.0,11397.151480787077,0.0
A2,104.0,199.6130728241563,0.0,9141.859694877414,0.0
A2,94.0,186.76944937833036,0.0,8606.1707379586,0.0
A2,609.0,506.1389461219493,0.0,10580.396404903251,0.0
A2,521.0,454.34540979448286,0.0,4442.834395465421,0.0
A2,449.0,399.8499599239585,0.0,2415.7264394764834,0.0
A2,401.0,379.2637411625309,0.0,472.4649482494539,0.0
A2,355.0,367.0925319261862,0.0,146.22932838583282,0.0
A2,315.0,349.6641668185657,0.0,1201.6044612253525,0.0
A2,264.0,327.22021094326857,0.0,3996.795071711375,0.0
A2,219.0,322.0431596383769,0.0,10617.892748260025,0.0
A2,181.0,279.2307054215153,0.0,9649.27148760852,0.0
A2,158.0,220.7083372045397,0.0,3932.3355549582584,0.0
A2,136.0,170.70838325982288,0.0,1204.6718685107533,0.0
A2,106.0,154.8414920071029,0.0,2385.4913414798953,0.0
A2,76.0,94.84946027337305,0.0,355.302152597469,0.0
A2,72.0,85.72945642440973,0.0,188.4979737097657,0.0
A2,67.0,56.847363634353584,0.0,103.07602517304606,0.0
A2,58.0,60.41761699941755,0.0,5.844871955872702,0.0
A2,52.0,46.462010832620656,0.0,30.669324018010958,0.0
A2,49.0,35.65348310109323,0.0,178.129513332804,0.0
A2,1903.0,1767.8311153054296,0.0,18270.627389574056,0.0
A2,1969.0,1720.8851870325666,0.0,61560.960413864464,0.0
A2,1864.0,1598.8379546772026,0.0,70310.91027976929,0.0
A2,1761.0,1470.330073799203,0.0,84489.00599757672,0.0
A2,1644.0,1349.014985730581,0.0,87016.15864352934,0.0
A2,1576.0,1297.9377236076684,0.0,77318.62955248539,0.0
A2,1526.0,1195.1322828435032,0.0,109473.4462563516,0.0
A2,1465.0,1225.7247559862365,0.0,57252.64239784609,0.0
A2,1368.0,1216.955439324245,0.0,22814.459309731854,0.0
A2,1295.0,1139.3358889284314,0.0,24231.31547570166,0.0
A2,1220.0,1082.704816595356,0.0,18849.96738611481,0.0
A2,1166.0,968.7316213771552,0.0,38914.813204486054,0.0
A2,2021.0,2300.2777777679607,0.0,77996.07715501047,0.0
A2,2166.0,2241.377676641778,0.0,5681.794135912472,0.0
A2,2006.0,2134.1473951747976,0.0,16421.75489008573,0.0
A2,1888.0,2028.9732786026061,0.0,19873.465279968004,0.0
A2,1794.0,1899.0129531534956,0.0,11027.720330018255,0.0
A2,1729.0,1847.4548545303035,0.0,14031.552561795355,0.0
A2,1651.0,1750.445794821522,0.0,9889.46610768425,0.0
A2,1600.0,1758.435242476349,0.0,25101.726058539505,0.0
A2,1529.0,1892.1936352087425,0.0,131909.61665614115,0.0
A2,1442.0,1809.173194027299,0.0,134816.15441220847,0.0
A2,1377.0,1736.0715399138217,0.0,128932.37077608322,0.0
A2,1322.0,1659.3199182971975,0.0,113784.72728002803,0.0
A2,2004.0,2331.043982489963,0.0,106957.76648289531,0.0
A2,2182.0,2290.3099459684663,0.0,11731.044395692092,0.0
A2,2058.0,2206.364730615287,0.0,22012.093290546694,0.0
A2,1987.0,2099.7333239332074,0.0,12708.80232502948,0.0
A2,1913.0,1991.213912462184,0.0,6117.416102642182,0.0
A2,1867.0,1942.2755472429683,0.0,5666.4080127283505,0.0
A2,1818.0,1870.103947312633,0.0,2714.8213255576306,0.0
A2,1736.0,1874.4025666416612,0.0,19155.270452999477,0.0
A2,1673.0,1996.1691092600256,0.0,104438.27317991837,0.0
A2,1588.0,1926.6345417068503,0.0,114673.35283700854,0.0
A2,1513.0,1876.6372492057067,0.0,132232.0490098932,0.0
A2,1453.0,1773.0567719684072,0.0,102436.33728283703,0.0
A2,738.0,1357.0974333176657,0.0,383281.63194052153,0.0
A2,1195.0,1252.988926832011,0.0,3362.7156351283224,0.0
A2,1079.0,1114.7154892930757,0.0,1275.5961754438074,0.0
A2,970.0,963.5471720643369,0.0,41.63898836727404,0.0
A2,850.0,843.2382245121898,0.0,45.72160774755026,0.0
A2,788.0,789.178163717372,0.0,1.3880697449316792,0.0
A2,735.0,691.9548850341845,0.0,1852.8819224202748,0.0
A2,698.0,698.0031765555384,0.0,1.0090505088556747e-5,0.0
A2,667.0,651.5127995130825,0.0,239.85337892197637,0.0
A2,611.0,584.4603271373848,0.0,704.3542356546362,0.0
A2,563.0,539.3042433391706,0.0,561.4888837292397,0.0
A2,510.0,475.4131956650895,0.0,1196.2470341013825,0.0
A2,917.0,1911.3669595370056,0.0,988765.650218869,0.0
A2,1537.0,1823.459816941514,0.0,82059.2267221657,0.0
A2,1340.0,1662.7743494836468,0.0,104183.28068459136,0.0
A2,1202.0,1493.1393341764708,0.0,84762.11190471874,0.0
A2,1076.0,1342.819939878711,0.0,71192.88031687896,0.0
A2,985.0,1287.8312701318375,0.0,91706.77816966195,0.0
A2,940.0,1175.1463115964966,0.0,55293.78785743668,0.0
A2,886.0,1185.8740469231695,0.0,89924.44401807929,0.0
A2,815.0,1219.7551965826483,0.0,163826.76916065827,0.0
A2,763.0,1133.7355916540155,0.0,137444.87891905292,0.0
A2,698.0,1071.5166739513886,0.0,139514.70571970794,0.0
A2,665.0,965.135573909915,0.0,90081.36272623406,0.0
A2,915.0,2040.655568685641,0.0,1.2671004593129936e6,0.0
A2,1526.0,1956.2283840908137,0.0,185096.46247739275,0.0
A2,1367.0,1805.4709260142388,0.0,192256.75295978406,0.0
A2,1245.0,1658.78389518546,0.0,171217.11191485182,0.0
A2,1130.0,1504.8383521997603,0.0,140503.79027983153,0.0
A2,1066.0,1454.2539361328804,0.0,150741.1189226748,0.0
A2,1008.0,1340.493673532271,0.0,110552.04293898444,0.0
A2,969.0,1352.2081764731715,0.0,146848.5065158934,0.0
A2,937.0,1412.6119910127272,0.0,226206.76599509054,0.0
A2,868.0,1337.049904085634,0.0,220007.81252274237,0.0
A2,852.0,1246.549609301861,0.0,155669.39420025115,0.0
A2,784.0,1148.6451851083536,0.0,132966.1110227055,0.0
XG,0.2482105749249596,0.34295452586825,0.0,0.008976416240344615,0.0
XG,1.1228665323863034,1.8019728816875809,0.0,0.46118543366130865,0.0
XG,0.2705003089766462,2.9685060618785912,0.0,7.279235042691991,0.0
XG,0.7921219117986608,0.44367094217758996,0.0,0.1214180782298644,0.0
TE,0.09034760799689955,0.03279585258961504,0.0,0.0033122045504599016,0.0
TE,-0.046892005996026984,-0.013856228575154006,0.0,0.001091362589801461,0.0
TE,0.06213944646355025,0.018113827925308357,0.0,0.001938255087674788,0.0
TE,-0.26321642724159466,-0.011383663038671443,0.0,0.06341974112608513,0.0
TE,0.2463821969196227,0.20379749766417632,0.0,0.0018134566106768164,0.0
TE,0.27713252726136084,0.21690380935467246,0.0,0.0036274984606834452,0.0
TE,0.24669672000910126,0.20210389955295938,0.0,0.0019885196362337057,0.0
TE,0.28854708596848444,0.20884695288285826,0.0,0.006352111213866525,0.0
TE,0.05859051234313653,0.15701733213317937,0.0,0.009687838853981568,0.0
TE,0.037539454111044146,0.20210389955295938,0.0,0.027081456703605095,0.0
TE,0.5519428190271335,0.20884695288285826,0.0,0.11771477336529043,0.0
TE,-0.17935115014115555,0.19986965731078854,0.0,0.14380842080450446,0.0
TE,-0.2300868532616488,0.23512105355444035,0.0,0.21641839656420708,0.0
TE,-0.029295256171568265,0.19986057054165585,0.0,0.052512392916621194,0.0
TE,-0.16299598809033475,0.19989290300775409,0.0,0.1316883472824006,0.0
TE,-0.4973580374628809,0.17370340373098436,0.0,0.45032345785718747,0.0
Y,2355.0,2479.1127180592657,0.0,15403.966784058783,0.0
Y,2407.0,2470.2886199118843,0.0,4005.449410350961,0.0
Y,2412.0,2484.1120012041943,0.0,5200.140717673714,0.0
Y,2410.0,2499.710489703493,0.0,8047.971962840495,0.0
Y,2447.0,2482.1719563316365,0.0,1237.0665121945424,0.0
Y,2483.0,2526.7982964092494,0.0,1918.2907683524654,0.0
Y,2527.0,2555.0617673349793,0.0,787.4627859625125,0.0
Y,2581.0,2588.8972139684874,0.0,62.36598846407328,0.0
Y,2589.0,2582.0654753757035,0.0,48.08763176497452,0.0
Y,2649.0,2628.468089295375,0.0,421.5593571826867,0.0
Y,2670.0,2686.7773431185606,0.0,281.47924211791155,0.0
Y,2740.0,2771.496142708662,0.0,992.0070055243939,0.0
Y,2827.0,2906.638811478672,0.0,6342.3402937354385,0.0
Y,2872.0,2999.831523872343,0.0,16340.898495525409,0.0
Y,2790.0,2940.4145920432798,0.0,22624.549499546276,0.0
Y,2776.0,3003.7963352354877,0.0,51891.17034671871,0.0
Y,2586.0,3352.2396996775306,0.0,587123.2773619122,0.0
Y,2688.0,3460.0484003717143,0.0,596058.7325165228,0.0
Y,2730.0,3535.621410693763,0.0,649025.857368209,0.0
Y,2739.0,3597.8082476470595,0.0,737551.606226613,0.0
Y,2810.0,3573.560752790414,0.0,583025.0232018636,0.0
Y,2823.0,3298.980318334494,0.0,226557.2634418061,0.0
Y,2794.0,3345.9185790089614,0.0,304614.11785527115,0.0
Y,2731.0,3165.4047703950023,0.0,188707.50454193464,0.0
Y,2740.0,2721.5532842522175,0.0,340.28132187948654,0.0
Y,2666.0,2525.3803761754907,0.0,19773.878604546502,0.0
Y,2724.0,2236.813215224822,0.0,237350.9632595754,0.0
Y,2689.0,2301.351662672684,0.0,150271.23343263246,0.0
Y,2754.0,2369.0397943921857,0.0,148194.35990161062,0.0
Y,2770.0,2521.2145909581427,0.0,61894.17975212425,0.0
Y,2819.0,2428.4390707423427,0.0,152537.8394626048,0.0
Y,2793.0,2518.1556606852273,0.0,75539.4108533739,0.0
Y,1776.0,1456.762133901644,0.0,101912.81515103194,0.0
Y,1710.0,1471.124451002209,0.0,57061.52790899602,0.0
Y,1659.0,1484.3440673562238,0.0,30504.694807667278,0.0
Y,1655.0,1497.1684781387237,0.0,24910.789293046542,0.0
Y,1609.0,1515.3246748588665,0.0,8775.066540297077,0.0
Y,1587.0,1542.5117123015143,0.0,1979.2077423432333,0.0
Y,1602.0,1551.5038614123266,0.0,2549.860012265517,0.0
Y,1561.0,1554.785867795052,0.0,38.61543906057314,0.0
Y,1566.0,1599.3452994247157,0.0,1111.9089937239437,0.0
Y,1535.0,1656.6297658150734,0.0,14793.799932229591,0.0
Y,1540.0,1695.9267371024698,0.0,24313.147343422737,0.0
Y,1496.0,1668.1058269519688,0.0,29620.415670821018,0.0
Y,1558.0,1769.4943584085559,0.0,44729.86363864668,0.0
Y,1572.0,1766.2464771077034,0.0,37731.693868753544,0.0
Y,1603.0,1857.8011245916773,0.0,64923.61309318346,0.0
Y,1578.0,1813.0351016556883,0.0,55241.49901029975,0.0
Y,1614.0,1893.1641644631386,0.0,77932.6307204023,0.0
Y,1674.0,1978.0984863353108,0.0,92475.8893914272,0.0
Y,1752.0,1540.7780641800177,0.0,44614.7061715407,0.0
Y,1722.0,1544.967631565555,0.0,31340.4594735091,0.0
Y,1712.0,1548.6958811105449,0.0,26668.235246261298,0.0
Y,1682.0,1560.8221633405803,0.0,14684.06809745699,0.0
Y,1685.0,1553.35202959479,0.0,17331.188111811018,0.0
Y,1678.0,1568.582043790331,0.0,11972.289141101042,0.0
Y,1669.0,1575.6437602601163,0.0,8715.387498370636,0.0
Y,1677.0,1594.283100405289,0.0,6842.0854785615165,0.0
Y,1688.0,1552.7480575441189,0.0,18293.087938088982,0.0
Y,1633.0,1555.6710687253624,0.0,5979.763612077629,0.0
Y,1660.0,1532.5652414233064,0.0,16239.617693500193,0.0
Y,1654.0,1491.1170858230937,0.0,26530.843730761422,0.0
Y,1703.0,1508.0594706390254,0.0,38001.80998753698,0.0
Y,1587.0,1491.226513218779,0.0,9172.56077023271,0.0
Y,1630.0,1576.3934953676903,0.0,2873.657338893839,0.0
Y,1643.0,1508.399803612474,0.0,18117.21286756057,0.0
Y,1589.0,1535.580489003075,0.0,2853.644155150597,0.0
Y,1622.0,1661.373760173784,0.0,1550.2929902226529,0.0
Y,2216.0,2156.9121447461143,0.0,3491.3746385041436,0.0
Y,2368.0,2162.086350789702,0.0,42400.430931101655,0.0
Y,2384.0,2159.9497101723596,0.0,50198.53237184967,0.0
Y,2328.0,2161.0145774931448,0.0,27884.131329792952,0.0
Y,2304.0,2169.4713975709446,0.0,18097.94487151484,0.0
Y,2328.0,2174.515723053454,0.0,23557.42326980398,0.0
Y,2384.0,2200.3698538095696,0.0,33720.030589918846,0.0
Y,2394.0,2197.814404438108,0.0,38488.787905974306,0.0
Y,2480.0,2417.306806768425,0.0,3930.4364775716203,0.0
Y,2517.0,2438.4463893216334,0.0,6170.669750608386,0.0
Y,2524.0,2460.980980490626,0.0,3971.396819922883,0.0
Y,2536.0,2530.787053267334,0.0,27.17481363761147,0.0
Y,2348.0,2745.7941576814233,0.0,158240.19188547303,0.0
Y,2642.0,2767.391807980197,0.0,15723.105508542589,0.0
Y,2664.0,2779.4164898797817,0.0,13320.96613616975,0.0
Y,2650.0,2799.716397441137,0.0,22414.999662752467,0.0
Y,2694.0,2789.2081600002157,0.0,9064.59373062667,0.0
Y,2725.0,2797.7430229978695,0.0,5291.547394868571,0.0
Y,2727.0,2838.765553934331,0.0,12491.539046247832,0.0
Y,2756.0,2805.311831343956,0.0,2431.656710494749,0.0
Y,2817.0,3162.691150285941,0.0,119502.37138601716,0.0
Y,2829.0,3158.900632800444,0.0,108834.42752213331,0.0
Y,2827.0,3186.312383720938,0.0,129105.38909522275,0.0
Y,2808.0,3202.0765613648655,0.0,155296.33621715658,0.0
Y,2358.0,2750.799449936391,0.0,154291.4078703312,0.0
Y,2632.0,2769.9691313384633,0.0,19035.48120229013,0.0
Y,2619.0,2795.56034622727,0.0,31173.555859893528,0.0
Y,2632.0,2808.9183054048667,0.0,31300.086787329692,0.0
Y,2601.0,2814.4051790086155,0.0,45541.77042769923,0.0
Y,2618.0,2840.0810335271285,0.0,49319.98545247758,0.0
Y,2644.0,2852.010218867717,0.0,43268.25115339551,0.0
Y,2639.0,2850.568946807719,0.0,44761.4192533274,0.0
Y,2643.0,3163.4141173069634,0.0,270830.8534923858,0.0
Y,2685.0,3185.6661011307087,0.0,250666.54482142508,0.0
Y,2786.0,3192.460274424615,0.0,165209.95468533327,0.0
Y,2835.0,3226.1982471392816,0.0,153036.06856484647,0.0
Y,1619.0,1868.3145405104965,0.0,62157.74010996,0.0
Y,2132.0,1847.683551561475,0.0,80835.84285269643,0.0
Y,2248.0,1843.7885463743728,0.0,163386.89924214256,0.0
Y,2290.0,1849.4584920000282,0.0,194076.82027088923,0.0
Y,2287.0,1902.4349279459875,0.0,147890.2946439078,0.0
Y,2303.0,1910.413347977835,0.0,154124.2793459725,0.0
Y,2380.0,1957.28030116582,0.0,178691.94378245986,0.0
Y,2410.0,1950.1997199281686,0.0,211416.29755413457,0.0
Y,2458.0,2165.207584364535,0.0,85727.398653651,0.0
Y,2543.0,2218.3626105232847,0.0,105389.43464625653,0.0
Y,2588.0,2267.606271533569,0.0,102652.14124062123,0.0
Y,2605.0,2355.4492191832,0.0,62275.59220627452,0.0
Y,1792.0,2467.5151114100595,0.0,456320.6657433451,0.0
Y,2385.0,2456.392639929161,0.0,5096.9090360548125,0.0
Y,2452.0,2447.5429330420475,0.0,19.865445867672133,0.0
Y,2444.0,2427.3762964900666,0.0,276.34751838617274,0.0
Y,2457.0,2444.2252337505543,0.0,163.19465272797817,0.0
Y,2495.0,2450.1559312881764,0.0,2010.9904986307597,0.0
Y,2587.0,2470.0162407452603,0.0,13685.199929370885,0.0
Y,2587.0,2472.2179937858323,0.0,13174.908950549237,0.0
Y,2577.0,2750.7743494922242,0.0,30197.5245414457,0.0
Y,2695.0,2777.598444390476,0.0,6822.503015726529,0.0
Y,2775.0,2799.148037796719,0.0,583.1277294317747,0.0
Y,2751.0,2849.2519794646964,0.0,9653.45146873113,0.0
Y,1793.0,2565.1009150546815,0.0,596139.8230282766,0.0
Y,2434.0,2556.7409485773087,0.0,15065.34045765754,0.0
Y,2530.0,2542.3423630442917,0.0,152.33392551709716,0.0
Y,2482.0,2540.5211024586397,0.0,3424.7194329746044,0.0
Y,2420.0,2531.914052848298,0.0,12524.755224931654,0.0
Y,2523.0,2551.920029585239,0.0,836.3681112110879,0.0
Y,2534.0,2572.553031303976,0.0,1486.336222725337,0.0
Y,2537.0,2565.679312810451,0.0,822.5029832796953,0.0
Y,2593.0,2867.508920637936,0.0,75355.14750980474,0.0
Y,2681.0,2879.001375971892,0.0,39204.544886762444,0.0
Y,2742.0,2888.527554819904,0.0,21470.324321499913,0.0
Y,2724.0,2940.136918424721,0.0,46715.167506134494,0.0
